Area Code,Area,Cluster Code,Cluster,Pathway Code,Pathway,SOC Code,SOC Title,Predominant Occ Prep Combo,Predominant Education Level,Training,Work Experience,2020 Nontrad Status,2018 Estimate,2028 Projection,2018-28 Change,Percent Change,Percent Change-US,Annual Openings,2018 Mean Income,2018 Median Income,,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,69,63,-6,-8.7%,-8.4%,6,"$41,341","$41,126",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514012,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,19,23,4,21.1%,20.0%,3,"$67,309","$63,184",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,273,250,-23,-8.4%,-8.5%,27,"$54,759","$57,333",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,61,54,-7,-11.5%,-9.5%,5,"$32,079","$27,550",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514041,Machinists,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,"1,589","1,655",66,4.2%,2.5%,172,"$52,782","$54,936",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,181,156,-25,-13.8%,-9.3%,16,"$54,932","$56,792",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514111,Tool and Die Makers,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,51,47,-4,-7.8%,-6.1%,5,"$56,800","$58,051",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,31,27,-4,-12.9%,-10.9%,3,"$37,633","$35,568",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,514199,"Metal Workers and Plastic Workers, All Other",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,13,12,-1,-7.7%,-9.1%,1,Confidential,Confidential,,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,517011,Cabinetmakers and Bench Carpenters,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,155,145,-10,-6.5%,-0.3%,14,"$44,971","$46,551",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,106,110,4,3.8%,2.6%,13,Confidential,Confidential,,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,175,152,-23,-13.1%,-4.8%,17,"$37,431","$35,566",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,55,50,-5,-9.1%,-3.5%,6,"$33,233","$32,790",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519083,Ophthalmic Laboratory Technicians,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,124,124,0,0.0%,10.9%,16,"$41,541","$42,565",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519111,Packaging and Filling Machine Operators and Tenders,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,556,550,-6,-1.1%,1.3%,63,"$51,105","$49,500",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,103,109,6,5.8%,-0.1%,12,"$46,387","$51,674",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519198,Helpers--Production Workers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,170,175,5,2.9%,8.8%,25,"$28,284","$26,311",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,519199,"Production Workers, All Other",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,664,648,-16,-2.4%,2.2%,73,"$24,293","$22,805",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,537063,Machine Feeders and Offbearers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,43,44,1,2.3%,0.2%,6,"$23,944","$21,943",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.1,Production,537064,"Packers and Packagers, Hand",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,426,411,-15,-3.5%,-3.5%,58,"$21,930","$19,757",,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.4,Quality Assurance,.,.,.,.,.,.,.,"1,289","1,070",-219,-17.0%,.,123,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),13,Manufacturing,13.4,Quality Assurance,519061,"Inspectors, Testers, Sorters, Samplers, and Weighers",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"1,289","1,070",-219,-17.0%,-17.6%,123,"$49,295","$52,333",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,.,.,.,.,.,.,.,.,.,"28,911","28,094",-817,-2.8%,.,"3,865",.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.4,Marketing Communications,.,.,.,.,.,.,.,424,447,23,5.4%,.,47,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.4,Marketing Communications,131131,Fundraisers,Bachelor's Degree,Bachelor's Degree,.,.,N,178,190,12,6.7%,9.3%,20,"$57,293","$49,170",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.4,Marketing Communications,273031,Public Relations Specialists,Bachelor's Degree,Bachelor's Degree,.,.,N,246,257,11,4.5%,6.4%,27,"$65,281","$62,285",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.1,Marketing Management,.,.,.,.,.,.,.,542,544,2,0.4%,.,44,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.1,Marketing Management,112011,Advertising and Promotions Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,16,18,2,12.5%,3.2%,1,"$93,991","$82,018",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.1,Marketing Management,112021,Marketing Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,153,157,4,2.6%,8.1%,14,"$145,758","$141,957",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.1,Marketing Management,112031,Public Relations and Fundraising Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,68,69,1,1.5%,7.8%,6,"$115,610","$115,145",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.1,Marketing Management,119141,"Property, Real Estate, and Community Association Managers",HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,305,300,-5,-1.6%,7.3%,23,"$78,670","$66,874",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.5,Marketing Research,.,.,.,.,.,.,.,714,818,104,14.6%,.,88,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.5,Marketing Research,131161,Market Research Analysts and Marketing Specialists,Bachelor's Degree,Bachelor's Degree,.,.,N,714,818,104,14.6%,20.4%,88,"$60,848","$55,103",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.3,Merchandising,.,.,.,.,.,.,.,"4,268","4,350",82,1.9%,.,582,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.3,Merchandising,435081,Stock Clerks and Order Fillers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,"4,268","4,350",82,1.9%,1.7%,582,"$29,893","$27,492",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,.,.,.,.,.,.,.,"22,963","21,935","-1,028",-4.5%,.,"3,104",.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,112022,Sales Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,N,319,324,5,1.6%,5.1%,28,"$152,457","$125,386",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,411011,First-Line Supervisors of Retail Sales Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,"2,306","2,220",-86,-3.7%,-1.9%,240,"$44,296","$40,525",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,411012,First-Line Supervisors of Non-Retail Sales Workers,HS Diploma & Work Experience,HS Diploma,.,Work Experience,N,691,655,-36,-5.2%,-1.7%,60,"$84,269","$70,620",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,412011,Cashiers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,"6,109","5,786",-323,-5.3%,-3.8%,"1,090","$21,204","$19,747",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,412021,Counter and Rental Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,731,723,-8,-1.1%,3.9%,92,"$33,067","$31,275",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,412031,Retail Salespersons,Less than HS & Training/Certification,Less than HS,Training/Certification,.,N,"8,207","7,694",-513,-6.3%,-2.3%,"1,110","$24,412","$21,462",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,413099,"Sales Representatives, Services, All Other",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,N,"1,263","1,311",48,3.8%,7.2%,168,"$68,089","$60,715",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,414011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,215,219,4,1.9%,3.7%,23,"$95,618","$80,866",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,414012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,"1,295","1,205",-90,-6.9%,1.7%,122,"$80,679","$59,881",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,419021,Real Estate Brokers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,No data,333,329,-4,-1.2%,7.1%,31,"$91,565","$83,863",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,419022,Real Estate Sales Agents,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,"1,451","1,428",-23,-1.6%,6.9%,135,"$88,071","$60,731",,,,,,,,
454,Greater Peninsula (LWDA XIV),14,Marketing,14.2,Professional Sales,419031,Sales Engineers,Bachelor's Degree & Training/Certification,Bachelor's Degree,Training/Certification,.,No data,43,41,-2,-4.7%,5.6%,5,"$115,700","$99,448",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",.,.,.,.,.,.,.,.,.,"4,914","5,037",123,2.5%,.,380,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,.,.,.,.,.,.,.,"3,925","4,034",109,2.8%,.,278,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,119041,Architectural and Engineering Managers,Bachelor's Degree & Work Experience,Bachelor's Degree,.,Work Experience,F,353,349,-4,-1.1%,2.8%,25,"$160,411","$148,352",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172011,Aerospace Engineers,Bachelor's Degree,Bachelor's Degree,.,.,F,777,768,-9,-1.2%,1.7%,48,"$121,928","$122,397",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172061,Computer Hardware Engineers,Bachelor's Degree,Bachelor's Degree,.,.,F,83,82,-1,-1.2%,6.1%,6,"$119,500","$122,390",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172071,Electrical Engineers,Bachelor's Degree,Bachelor's Degree,.,.,No data,704,722,18,2.6%,4.8%,49,"$95,330","$92,858",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172072,"Electronics Engineers, Except Computer",Bachelor's Degree,Bachelor's Degree,.,.,No data,324,340,16,4.9%,-0.9%,24,"$94,492","$92,945",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Bachelor's Degree,Bachelor's Degree,.,.,No data,43,45,2,4.7%,5.1%,3,"$87,604","$81,120",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172131,Materials Engineers,Bachelor's Degree,Bachelor's Degree,.,.,N,122,123,1,0.8%,0.2%,7,"$109,070","$111,077",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172141,Mechanical Engineers,Bachelor's Degree,Bachelor's Degree,.,.,F,"1,030","1,122",92,8.9%,4.1%,82,"$88,985","$89,083",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,172199,"Engineers, All Other",Bachelor's Degree,Bachelor's Degree,.,.,F,459,454,-5,-1.1%,3.6%,31,"$114,679","$118,875",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.1,Engineering and Technology,173012,Electrical and Electronics Drafters,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,30,29,-1,-3.3%,3.2%,3,"$58,475","$56,596",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,.,.,.,.,.,.,.,989,"1,003",14,1.4%,.,102,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,171021,Cartographers and Photogrammetrists,Bachelor's Degree,Bachelor's Degree,.,.,No data,41,51,10,24.4%,14.7%,4,"$58,294","$57,436",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,191021,Biochemists and Biophysicists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,16,16,0,0.0%,6.3%,1,"$52,531","$43,262",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,191023,Zoologists and Wildlife Biologists,Bachelor's Degree,Bachelor's Degree,.,.,No data,96,98,2,2.1%,4.7%,9,"$54,325","$54,817",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,191029,"Biological Scientists, All Other",Bachelor's Degree,Bachelor's Degree,.,.,No data,29,28,-1,-3.4%,5.6%,2,"$78,888","$80,968",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,191031,Conservation Scientists,Bachelor's Degree,Bachelor's Degree,.,.,No data,21,22,1,4.8%,3.7%,2,"$101,614","$115,042",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,192012,Physicists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,53,53,0,0.0%,9.5%,4,"$115,907","$115,401",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,192031,Chemists,Bachelor's Degree,Bachelor's Degree,.,.,No data,78,76,-2,-2.6%,3.7%,7,"$87,925","$70,619",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,192099,"Physical Scientists, All Other",Bachelor's Degree,Bachelor's Degree,.,.,N,118,117,-1,-0.8%,3.4%,10,"$125,032","$132,877",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,193011,Economists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,16,17,1,6.3%,8.1%,1,"$94,044","$83,220",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,193094,Political Scientists,Graduate/Professional Degree,Graduate/Professional Degree,.,.,No data,48,50,2,4.2%,5.3%,6,"$122,134","$117,767",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,193099,"Social Scientists and Related Workers, All Other",Bachelor's Degree,Bachelor's Degree,.,.,No data,226,222,-4,-1.8%,5.3%,26,"$84,157","$79,631",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,194061,Social Science Research Assistants,Bachelor's Degree,Bachelor's Degree,.,.,No data,73,75,2,2.7%,9.0%,9,"$56,997","$47,507",,,,,,,,
454,Greater Peninsula (LWDA XIV),15,"Science, Technology, Engineering, and Mathematics",15.2,Science and Mathematics,194099,"Life, Physical, and Social Science Technicians, All Other",Some College/Associate Degree,Some College/Associate Degree,.,.,No data,174,178,4,2.3%,7.0%,21,"$50,441","$46,600",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",.,.,.,.,.,.,.,.,.,"14,939","15,148",209,1.4%,.,"1,722",.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,.,.,.,.,.,.,.,"4,734","4,758",24,0.5%,.,505,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,491011,"First-Line Supervisors of Mechanics, Installers, and Repairers",HS Diploma & Work Experience,HS Diploma,.,Work Experience,F,987,"1,013",26,2.6%,4.0%,94,"$69,533","$69,507",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,492091,Avionics Technicians,Some College/Associate Degree,Some College/Associate Degree,.,.,No data,75,77,2,2.7%,2.2%,6,"$73,370","$72,739",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493011,Aircraft Mechanics and Service Technicians,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,F,288,290,2,0.7%,3.1%,24,"$71,793","$73,447",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493021,Automotive Body and Related Repairers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,185,188,3,1.6%,4.1%,18,"$47,717","$43,344",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493023,Automotive Service Technicians and Mechanics,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,F,"1,653","1,594",-59,-3.6%,-0.8%,152,"$51,013","$48,534",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493031,Bus and Truck Mechanics and Diesel Engine Specialists,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,270,277,7,2.6%,4.8%,27,"$45,752","$45,769",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,493042,"Mobile Heavy Equipment Mechanics, Except Engines",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,187,186,-1,-0.5%,3.6%,19,"$52,309","$51,422",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.4,Facility and Mobile Equipment Maintenance,537061,Cleaners of Vehicles and Equipment,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,"1,089","1,133",44,4.0%,6.0%,165,"$29,792","$25,956",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,.,.,.,.,.,.,.,843,861,18,2.1%,.,83,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,131081,Logisticians,Bachelor's Degree,Bachelor's Degree,.,.,N,500,508,8,1.6%,4.8%,49,"$81,100","$78,295",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.2,Logistics Planning and Management Services,435032,"Dispatchers, Except Police, Fire, and Ambulance",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,343,353,10,2.9%,0.1%,34,"$36,161","$36,536",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.7,Sales and Service,.,.,.,.,.,.,.,115,87,-28,-24.3%,.,5,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.7,Sales and Service,435051,Postal Service Clerks,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,115,87,-28,-24.3%,-19.8%,5,"$51,616","$60,095",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,.,.,.,.,.,.,.,"6,005","6,173",168,2.8%,.,706,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,435021,Couriers and Messengers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,76,77,1,1.3%,2.7%,7,"$29,462","$27,416",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,435052,Postal Service Mail Carriers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,543,407,-136,-25.0%,-19.8%,21,"$50,226","$46,521",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533021,"Bus Drivers, Transit and Intercity",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,426,460,34,8.0%,6.1%,59,"$38,946","$40,432",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533022,"Bus Drivers, School or Special Client",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,"1,417","1,407",-10,-0.7%,4.3%,178,"$32,028","$31,870",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533032,Heavy and Tractor-Trailer Truck Drivers,Some College/Associate Degree & Training/Certification,Some College/Associate Degree,Training/Certification,.,No data,"1,630","1,764",134,8.2%,5.1%,206,"$41,273","$38,865",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533033,Light Truck or Delivery Services Drivers,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,"1,241","1,234",-7,-0.6%,4.4%,140,"$30,893","$25,550",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,533041,Taxi Drivers and Chauffeurs,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,569,720,151,26.5%,19.5%,85,"$26,596","$24,153",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,535021,"Captains, Mates, and Pilots of Water Vessels",Some College/Associate Degree & Training/Certification & Work Experience,Some College/Associate Degree,Training/Certification,Work Experience,No data,30,31,1,3.3%,-1.8%,3,Confidential,Confidential,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.1,Transportation Operations,536099,"Transportation Workers, All Other",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,73,73,0,0.0%,7.0%,7,"$31,257","$28,305",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.5,"Transportation Systems/Infrastructure Planning, Management, and Regulation",.,.,.,.,.,.,.,30,30,0,0.0%,.,3,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.5,"Transportation Systems/Infrastructure Planning, Management, and Regulation",536051,Transportation Inspectors,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,No data,30,30,0,0.0%,3.8%,3,"$63,231","$66,621",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.3,Warehousing and Distribution Center Operations,.,.,.,.,.,.,.,"3,212","3,239",27,0.8%,.,420,.,.,,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.3,Warehousing and Distribution Center Operations,439051,"Mail Clerks and Mail Machine Operators, Except Postal Service",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,N,97,92,-5,-5.2%,-6.6%,10,"$30,967","$31,279",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.3,Warehousing and Distribution Center Operations,537051,Industrial Truck and Tractor Operators,HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,"1,019","1,057",38,3.7%,4.4%,121,"$43,997","$43,361",,,,,,,,
454,Greater Peninsula (LWDA XIV),16,"Transportation, Distribution, and Logistics",16.3,Warehousing and Distribution Center Operations,537062,"Laborers and Freight, Stock, and Material Movers, Hand",HS Diploma & Training/Certification,HS Diploma,Training/Certification,.,F,"2,096","2,090",-6,-0.3%,4.9%,289,"$29,169","$25,506",,,,,,,,
454,Greater Peninsula (LWDA XIV),17,Energy,.,.,.,.,.,.,.,.,.,27,27,0,0.0%,.,3,.,.,,,,,,,,
